"","NAME_0","NAME_1","codes","temp_mean","agri_gc_mean","barren_gc_mean","ttime_mean_mean","urban_gc_mean","cmr_mean_mean","imr_mean_mean","Battles","Riots","Protests","Armed.clash","Violence.against.civilians","Abduction.forced.disappearance","Attack","Sexual.violence","Mob.violence","Violent.demonstration","Excessive.force.against.protesters","Peaceful.protest","Protest.with.intervention","fatalities","area_km_2","road_length_km","road_density","Homicide_mean","Population_mean","Rate_mean","Homicide_obs","Rate_obs","Population_obs","capital_name","country_capital","capital_coordinates","distance_capital"
"100","Colombia","CUNDINAMARCA","COL_nat",18.5645943706287,24.1960794117647,0.105664482941176,269.289068235294,0.0250544670588235,6.12957523529412,203.624182352941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22369.2096998109,2185.32423371884,0.0976934037029172,465.058823529412,2519749.29411765,18.4565513964064,17,17,17,"Bogota",0,"c(-74.0833330555555, 4.6)",0
"101","Colombia","NORTE DE SANTANDER","COL_nat",20.5562074582811,27.9860207647059,0.0542846705882353,377.326807058824,0.00780682352941176,5.88182194117647,226.256535294118,5,2,13,5,8,1,7,0,1,1,0,12,1,10,21846.6677082605,1942.76250756307,0.0889271779800305,639.529411764706,1310740.17647059,48.7914708990425,17,17,17,"Cucuta",0,"c(-72.5166666666667, 7.90000027777778)",404.017006765898
"102","Colombia","BOGOTÁ, D.C.","COL_nat",11.7343053168086,17.376545,0.2206790025,358.77334,0.00925926,5.75069475,206.125,1,5,11,1,2,0,2,0,1,4,0,10,1,1,1622.84230442283,253.37331347281,0.15612934958762,1456.4,7305243.8,19.9363640676852,20,20,20,"Bogota",1,"c(-74.0833330555555, 4.6)",0
"103","Colombia","META","COL_nat",24.2286268526052,20.4553544977273,0.0540824865909091,766.880452272727,0.00883838409090909,5.98477463636364,209.368243181818,0,0,2,0,1,0,1,0,0,0,0,2,0,1,85466.2747981533,3731.73377876844,0.0436632319307436,443,890088.235294118,49.7703466278954,17,17,17,"Villavicencio",0,"c(-73.6166672222222, 4.15000027777778)",71.8280749639573
"104","Colombia","HUILA","COL_nat",18.6806899493617,32.71637175,0.851793203125,417.9042625,0.00556322875,7.140581625,187.9574625,0,0,2,0,1,0,1,0,0,0,0,2,0,1,18127.711078585,1700.82290165447,0.093824470959476,342,1097300.76470588,31.1673891972242,17,17,17,"Neiva",0,"c(-75.3000002777778, 2.93333333333333)",228.538161245088
"105","Colombia","SANTANDER","COL_nat",22.6218362031715,24.4297465238095,0.0267489728571429,332.960490476191,0.0102880666666667,6.07817466666667,213.484123809524,0,2,12,0,0,0,0,0,0,2,0,12,0,0,30556.3769462628,2590.63567904726,0.0847821613014927,404.235294117647,2019954.35294118,20.0121004481639,17,17,17,"Bucaramanga",0,"c(-73.1500005555556, 7.13333333333333)",298.606374269889
"106","Colombia","TOLIMA","COL_nat",19.0857166409408,34.0067594736842,0.757210336842105,324.657619473684,0.0318756505263158,7.09550436842105,187.471131578947,1,0,5,1,0,0,0,0,0,0,0,5,0,2,24128.1238566724,1709.97907172624,0.0708707847275646,376.647058823529,1390939.35294118,27.0786111577834,17,17,17,"Ibague",0,"c(-75.2333327777778, 4.45)",128.694384325444
"107","Colombia","ATLÁNTICO","COL_nat",27.4989399382529,36.359875,0.084567908,87.75413,0.042592584,7.4,245,0,2,6,0,1,0,1,0,0,2,0,6,0,1,3314.96148611981,615.217188333696,0.185588035007252,567.235294117647,2342614.70588235,24.2137681750784,17,17,17,"Barranquilla",0,"c(-74.7999988888889, 10.9833330555556)",710.376662176708
"108","Costa Rica","Alajuela","CRI",23.5567323941854,36.034938,0.01882716,375.86507,0.03351955,6.3294742,194.211244,0,1,14,0,0,0,0,0,0,1,0,14,0,0,9679.10005206635,3386.81428847471,0.349910040216154,66.3333333333333,957866.444444444,6.92511296518025,9,9,9,"Alajuela",0,"c(-84.2055566666667, 10.0097216666667)",16.6551486484955
"109","Costa Rica","Cartago","CRI",17.4324770671868,35.784958,0,281.95386,0.0670391,5.1,106.764976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3038.27148773668,721.076622802053,0.237331201544207,38.5555555555556,527218.555555556,7.31301187131544,9,9,9,"Cartago",0,"c(-83.9147216666667, 9.86666666666667)",19.0646354758257
"110","Costa Rica","Guanacaste","CRI",25.7697955969873,40.2975298,0.019135802,325.65588,0,5.6519112,126.03647,0,1,1,0,0,0,0,0,0,1,0,1,0,0,10188.5768189735,3724.92917301417,0.365598575659505,30.5555555555556,379191.666666667,8.05807675684387,9,9,9,"Liberia",0,"c(-85.4430561111111, 10.6369444444444)",168.881550429487
"111","Costa Rica","Heredia","CRI",22.7359748972681,32.173144,0.016666668,362.30512,0.0670391,5.6181546,161.997808,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2644.91359011969,673.533909509159,0.254652519471791,33.1111111111111,489389.666666667,6.76579694390314,9,9,9,"Heredia",0,"c(-84.1125002777778, 9.99583277777778)",8.1837456036064
"112","Costa Rica","Limón","CRI",21.3657184937218,20.2377492,0.0101800702,385.44372,0.000617284,5.4227958,138.898064,0,0,6,0,0,0,0,0,0,0,0,6,0,0,9179.09812698531,1386.02827773262,0.150998307083992,113.333333333333,438663,25.8360822164927,9,9,9,"Limon",0,"c(-83.0402783333333, 9.985)",113.706686614194
"113","Costa Rica","Puntarenas","CRI",24.3233945082108,30.901652768,0.00226337466666667,347.090153333333,0.0223463666666667,5.36544133333333,118.856217333333,1,1,13,1,0,0,0,0,0,1,0,13,0,1,11440.3623276116,2928.27543455305,0.2559600256266,54.5555555555556,458630.444444444,11.895319252441,9,9,9,"Puntarenas",0,"c(-84.831144, 9.977836)",82.9824672060789
"114","Costa Rica","San José","CRI",21.2104190479754,32.970287125,0,267.9276375,0.0418994375,5.1,107.75666,0,1,13,0,0,0,0,0,0,1,0,13,0,0,5006.48079537295,1631.25711772029,0.325829097202953,208.222222222222,1598316,13.0276004383503,9,9,9,"San Jose",1,"c(-84.0758327777778, 9.93138888888889)",0
"115","Dominican Republic","Azua","DOM",23.1714270448893,36.868606,0,163.516814,0.078913436,11.6220114,299.19264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651.29775013149,244.273819536729,0.0921336803927863,34.3333333333333,244772.038205658,14.0266566332574,9,9,9,"Azua",0,"c(-70.7611097222222, 18.4608327777778)",91.7884867068739
"116","Dominican Republic","Bahoruco","DOM",24.5249603765923,51.459916,0,213.92492,0.031481484,12.82706,427.72934,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1304.15194213883,123.411765374252,0.0946298980867637,22.8888888888889,116440.777112166,19.65710763579,9,9,9,"San Juan",0,"c(-71.4063883333333, 18.4897216666667)",159.880681014959
"117","Dominican Republic","Barahona","DOM",23.1508373919286,36.482255,0,172.92155,0.07638888,12.89497,349.965425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589.19372029341,208.205797591845,0.131013478679871,40.3333333333333,202229.266644108,19.9443601822054,9,9,9,"Barahona",0,"c(-71.0944438888889, 18.1894441666667)",131.259763841519
"118","Dominican Republic","Dajabón","DOM",24.916737684983,57.8904825,0,205.073875,0.0316358,9.2473615,377.690375,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1032.73803486286,140.880424385964,0.136414482308354,14.5555555555556,67367.7887376062,21.6061055710892,9,9,9,"Dajobon",0,"c(-71.6808319444444, 19.5258325)",220.59343025674
"119","Dominican Republic","Duarte","DOM",24.5510040904622,42.9197966666667,0,104.338616666667,0.0419764333333333,7.210684,450.7092,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1623.67674808492,225.504488281463,0.138885088147895,74.3333333333333,300901.011349981,24.7035837466413,9,9,9,"San Francisco de Macoris",0,"c(-70.2630558333333, 19.315)",99.5691147885603
"120","Dominican Republic","El Seybo","DOM",25.0993815693267,36.584105625,0,118.98865,0.006944445,6.46257875,613.976325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.98647844622,202.494074989671,0.116109888174179,19.1111111111111,107275.19458638,17.8150328086541,9,9,9,"El Seibo",0,"c(-69.0358333333333, 18.7522216666667)",95.0328365488354
"121","Dominican Republic","Espaillat","DOM",24.2589282160454,50.861915,0,94.61815,0.148766275,5.291477,337.99655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.791138011281,163.24547958842,0.190309123462025,42,238747.588194296,17.5918007455723,9,9,9,"Moca",0,"c(-70.5197208333333, 19.3738891666667)",118.286096393496
"122","Dominican Republic","Hato Mayor","DOM",25.1374852055483,47.32176,0,123.104325,0.253086425,6.91830125,493.3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.74521163783,184.988226541975,0.140809819821419,13.3333333333333,91242.9947018278,14.6129939913801,9,9,9,"Hato Mayor",0,"c(-69.2349997222222, 18.7358338888889)",74.6345326206759
"123","Dominican Republic","Independencia","DOM",24.4975290240224,57.7361575,0,202.127625,0.027006175,13.6267075,600.23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.44547589609,227.235581516287,0.114393062519765,10.4444444444444,56012.025117754,18.6467895465074,9,9,9,"Jimani",0,"c(-71.8511111111111, 18.4941666666667)",206.84553698904
"124","Dominican Republic","La Altagracia","DOM",25.8748173562153,25.0162035,0.00771605,151.001175,0.006944445,6,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.56622080427,333.566504223077,0.107547761510176,80.3333333333333,234992.873480303,34.1854338574514,9,9,9,"Higuey",0,"c(-68.7333327777778, 18.6105555555556)",123.131498340739
"125","Dominican Republic","La Estrelleta","DOM",23.3239376919967,64.10258,0,265.235466666667,0,12.124424,493.884266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424.73707835309,157.994771714935,0.110893984662466,14.8888888888889,72823.7195396431,20.4451090702444,9,9,9,"Elias Pina",0,"c(-71.6805552777778, 18.8827783333333)",193.625976114485
"126","Dominican Republic","La Romana","DOM",26.2218795572467,42.08565,0,89.03853,0.054783945,5.99315075,625.603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.791180612125,56.2517614416211,0.100847348249375,58.5555555555556,238864.588200325,24.5141215768859,9,9,9,"La Romana",0,"c(-68.9708330555555, 18.4358327777778)",97.5196881481894
"127","Dominican Republic","La Vega","DOM",19.4594555374507,55.3001166666667,0,125.662516666667,0.198355033333333,7.617591,346.335633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.18320774451,295.411274162083,0.131575576168169,80.8888888888889,433682.274852764,18.6516474339079,9,9,9,"La Vega",0,"c(-70.5386105555556, 19.2122222222222)",105.221228746611
"128","Dominican Republic","María Trinidad Sánchez","DOM",24.7992899510617,33.7932425,0,108.0590875,0.031482325,7.633013,476.5319,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1231.43874203874,200.424887866956,0.162756685350939,19.8888888888889,142389.34553239,13.967961447203,9,9,9,"Nagua",0,"c(-69.853055, 19.3811105555556)",99.0021385388557
"129","Dominican Republic","Monseñor Nouel","DOM",21.3424839202937,48.5001025,0,117.0206375,0.148766275,7.1126725,324.71005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.762309937473,135.947615426067,0.139898012133043,39.4444444444444,196954.599660916,20.0271760661358,9,9,9,"Bonao",0,"c(-70.4216669444444, 18.9124997222222)",72.9960619974296
"130","Dominican Republic","Monte Cristi","DOM",26.5932445794928,56.34187,0,130.113,0.0632716,7.315902,308.91545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945.2717255274,234.765541856266,0.120685217790135,21.3333333333333,121977.680950408,17.4895383869502,9,9,9,"Monte Cristi",0,"c(-71.6397222222222, 19.8508330555556)",237.79832203576
"131","Dominican Republic","Monte Plata","DOM",24.4052746485315,50.957115,0,106.72225,0.253086425,6.356417,412.748125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589.11521559269,354.769939864371,0.137023620164837,32.8888888888889,212815.749536945,15.4541611513481,9,9,9,"Monte Plata",0,"c(-69.784942, 18.808249)",37.2727209265417
"132","Dominican Republic","Pedernales","DOM",24.252259213474,26.9128905,0,206.219475,0.027006175,11.3394675,415.77625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.2865116831,221.30975877781,0.107835703016102,4.55555555555556,25860.1711633174,17.6161075144684,9,9,9,"Pedernales",0,"c(-71.7269441666667, 18.0397222222222)",200.215817033967
"133","Dominican Republic","Peravia","DOM",24.5718417686456,22.28144,0,105.64759,0.0790532533333333,8.93440466666667,253.088633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.445770528895,79.9233468709491,0.103602028715712,47.3333333333333,205194.059888308,23.0675943344062,9,9,9,"Bani",0,"c(-70.3372208333333, 18.2983327777778)",51.4462059882889
"134","Dominican Republic","Puerto Plata","DOM",25.2665501829934,47.2482833333333,0,106.16435,0.0421810666666667,4.76840133333333,273.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890.27146306322,263.567954619503,0.139433917175254,59,329905.207859885,17.8839250167455,9,9,9,"Puerto Plata",0,"c(-70.7052766666667, 19.7788891666667)",166.571126678989
"135","Dominican Republic","Salcedo","DOM",23.6122460037499,43.043275,0,84.023225,0.0552486,6.579234,419.32795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.377378345435,76.1574364551491,0.179880740800969,18.3333333333333,103390.718525976,17.7320881358681,9,9,9,"Salcedo",0,"c(-70.41687, 19.37583)",112.781315842436
"136","Dominican Republic","Samaná","DOM",24.9961363541111,40.0493833333333,0,133.9608,0.337448566666667,7.22278133333333,454.660366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.410096825568,74.9503217225453,0.0872113581157492,19.7777777777778,99755.9193703262,19.8261696174202,9,9,9,"Samana",0,"c(-69.3361113888889, 19.2130558333333)",99.4387746584744
"137","Dominican Republic","San Cristóbal","DOM",22.9725955452897,19.12506,0,79.7056,0.497777553333333,4.971955,261.170933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210.21831726117,159.320743169089,0.1316462830687,132.777777777778,673129.174356126,19.7254528307713,9,9,9,"Benemerita de San Cristobal",0,"c(-70.0999991666667, 18.4166675)",23.2785105839572
"138","Dominican Republic","San José de Ocoa","DOM",20.0750161639153,26.746575,0,131.1322925,0.05928994,9.438476,261.604675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.281104100257,96.3898879045402,0.113629653470565,8,69305.1941562363,11.5431463649974,9,9,9,"San Jose de Ocoa",0,"c(-70.4999991666667, 18.55)",64.5183645647044
"139","Dominican Republic","San Juan","DOM",21.6788925746943,60.42732,0,219.000566666667,0.08899177,11.0999425,394.665516666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3329.93337228763,312.73667949159,0.0939167978837797,47.7777777777778,245203.308700406,19.4849645508469,9,9,9,"San Juan de la Maguana",0,"c(-71.2333325, 18.7999994444444)",145.643227663385
"140","Dominican Republic","San Pedro de Macorís","DOM",26.0362651301449,38.3078725,0,69.0712875,0.64814815,5.0900925,462.822325,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1263.01915849818,168.984746310288,0.133794285837456,65.6666666666667,341848.470241716,19.2092907773537,9,9,9,"San Pedro de Macoris",0,"c(-69.3083327777778, 18.4630558333333)",61.7576345361947
"141","Dominican Republic","Sánchez Ramírez","DOM",23.9330571064109,48.573405,0,98.6065125,0.280710725,6.81457675,383.446025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.25847529674,188.274164148822,0.159925936486773,23,156716.103797676,14.6762198923051,9,9,9,"Cotui",0,"c(-70.1536105555555, 19.0497219444444)",68.0495799460991
"142","Dominican Republic","Santiago","DOM",21.791050326051,52.9063766666667,0,185.470016666667,0.161522633333333,5.64322066666667,261.6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772.35218045641,348.284752116751,0.125627889043813,204.555555555556,1060697.64535914,19.2850013809822,9,9,9,"Santiago",0,"c(-70.7013888888889, 19.4638891666667)",137.610387875903
"143","Dominican Republic","Santiago Rodríguez","DOM",24.0410111253893,60.9779166666667,0,223.1637,0.0421810666666667,9.133007,371.5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.24526098358,100.184613531239,0.0876317767939368,6.66666666666667,54786.0252752608,12.1685532636679,9,9,9,"Sabaneta",0,"c(-71.3349994444444, 19.4797222222222)",187.443576404207
"144","Dominican Republic","Santo Domingo","DOM",25.0549261656061,30.3229625,0,84.851625,0.622561565,5.06629275,262.91465,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1386.67105086152,267.386884415239,0.192826470451744,883.777777777778,3346434.99565174,26.4095307073388,9,9,9,"Santo Domingo",1,"c(-69.8925, 18.4875)",0
"145","Dominican Republic","Valverde","DOM",26.0787594108089,55.6936725,0,166.4579125,0.152777775,5.49276025,251.661425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.430018720012,117.674313160139,0.148124202745682,32.2222222222222,192770.794196972,16.7153029360338,9,9,9,"Mao",0,"c(-71.0858327777778, 19.5494438888889)",172.049814434411
"146","Ecuador","Azuay","ECU",13.7851002008881,18.597606875,0.2145061625,349.976475,0.0370370375,14.8,303.6251,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8169.29806153286,579.437827299045,0.0709287166332528,36.6,803302.2,4.55619317362756,10,10,10,"Cuenca",0,"c(-78.9833327777778, -2.88333305555556)",299.731545217721
"147","Ecuador","Bolivar","ECU",18.5435668883595,24.60247,0.60802474,239.29604,0,14.8,391.54182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899.63917231284,272.258410826868,0.0698163083292125,9.8,200351.9,4.89139359297316,10,10,10,"Guaranda",0,"c(-79, -1.6)",162.770636563512
"148","Ecuador","Cañar","ECU",15.3845937432804,15.4423876666667,0.206790115,283.52835,0.217592666666667,14.8,280.888333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3320.78611340663,201.373722490748,0.0606403771919439,10.7,256217.2,4.17614430256829,10,10,10,"Azogues",0,"c(-78.8333336111111, -2.73333305555556)",280.741765083989
"149","Ecuador","Carchi","ECU",15.6527028938049,22.6913585714286,1.06261030285714,603.9669,0,12.821736,363.437142857143,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3583.90540866551,210.0978266875,0.0586225925995439,9.2,178850.7,5.14395526548121,10,10,10,"Tulcan",0,"c(-77.7166669444444, 0.799999722222222)",142.27137379926
"150","Ecuador","Chimborazo","ECU",10.9082037968948,17.7567898,0.499073983,512.07461,0,14.8,377.9922,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6566.44239151024,426.239885484506,0.0649118442028201,15.7,494619.1,3.17415967155332,10,10,10,"Riobamba",0,"c(-78.6333333333333, -1.66666694444444)",161.018458725443
"151","Ecuador","Cotopaxi","ECU",15.0937861208669,37.44097125,0.7982253325,511.216975,0,14.8,371.495325,0,1,2,0,0,0,0,0,0,1,0,2,0,0,6172.37787817993,334.568750126886,0.0542041911124115,19.1,453948.4,4.20752667043215,10,10,10,"Latacunga",0,"c(-78.6166669444444, -0.933333055555556)",80.301898118444
"152","Ecuador","El Oro","ECU",22.6998491343634,21.51646,0.0370370348333333,249.420488333333,0.0565843633333333,13.4157408333333,329.1662,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5868.45015937168,482.290772662349,0.0821836702305719,94.6,666758.3,14.1880498525478,10,10,10,"Machala",0,"c(-79.9666672222222, -3.26666694444444)",374.655994830123
"153","Ecuador","Esmeraldas","ECU",24.2841024271576,30.2611103466667,0.065432098,403.103092666667,0,14.1035228,336.354306666667,0,1,2,0,0,0,0,0,1,0,0,2,0,3,15815.4575474098,524.60116694986,0.0331701542859111,142.8,580044.2,24.6188135317964,10,10,10,"Esmeraldas",0,"c(-79.6991644444444, 0.969515)",187.140584375547
"154","Ecuador","Galápagos","ECU",21.8288376834028,0.00946502,6.86296261066667,1966.78553333333,0,14.8,NA,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7988.52724654268,82.2862812887705,0.0103005571301497,NA,NA,NA,NA,NA,NA,"Puerto Baquerizo Moreno",0,"c(-89.609524, -0.904543)",1238.97710936228
"155","Ecuador","Guayas","ECU",24.6646673099562,26.53761550625,0.0715663618125,186.168855625,0.1195987925,14.655555625,241.1461,0,2,7,0,0,0,0,0,1,1,0,6,1,0,15832.9701800276,1170.38221350309,0.0739205720844128,462,4054592.3,11.3944871843218,10,10,10,"Guayaquil",0,"c(-79.8333330555555, -2.16666666666667)",261.746137960843
"156","Ecuador","Imbabura","ECU",15.446848841774,22.0704733333333,1.03086428333333,643.227766666667,0,14.732755,355.019666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779.96518974453,238.478647402231,0.0498912937512368,23.6,441968.4,5.33974827159589,10,10,10,"Ibarra",0,"c(-78.1166669444444, 0.349999722222222)",75.8093135942332
"157","Ecuador","Loja","ECU",19.1569480155346,22.86111,0.112139917777778,419.576688888889,0,12.9998456666667,376.226077777778,0,1,3,0,0,0,0,0,0,1,0,3,0,0,11054.0583159662,969.326721631546,0.0876896696149571,15.9,492424.2,3.22892335510724,10,10,10,"Loja",0,"c(-79.2166666666667, -3.99999944444444)",425.872640588341
"158","Ecuador","Los Rios","ECU",25.1368783340167,42.3919757142857,0.496913628571429,251.241371428571,0.0383597857142857,14.8,316.228014285714,0,2,0,0,0,0,0,0,0,2,0,0,0,0,7266.07602784224,554.391130580561,0.0762985590098752,149.5,858936.3,17.4052487943518,10,10,10,"Babahoyo",0,"c(-79.5166672222222, -1.81666722222222)",210.010031664682
"159","Ecuador","Manabi","ECU",24.1346909514491,49.3756602142857,0.0531305164285714,260.142966428571,0.0134479714285714,14.8,307.176335714286,0,1,2,0,0,0,0,0,0,1,0,2,0,0,19515.6916630534,1460.97568879577,0.0748615890238544,152,1487510.8,10.218413204126,10,10,10,"Portoviejo",0,"c(-80.4499997222222, -1.05000027777778)",235.806875697417
"160","Ecuador","Morona Santiago","ECU",18.3197988098174,9.74348372222222,0.285665243888889,761.551761111111,0,14.6752694444444,352.711805555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23937.0260210337,973.16472975705,0.0406552062441642,9.7,192018.4,5.05159922174125,10,10,10,"Macas",0,"c(-78.1166672222222, -2.31666694444444)",236.093354925035
"161","Ecuador","Napo","ECU",14.0426952613153,20.228085,1.20648157,793.55219,0,14.8,338.33125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12513.0216434653,244.562508700311,0.019544640428879,5.8,118863.6,4.87954260177211,10,10,10,"Tena",0,"c(-77.8166666666667, -0.9833325)",113.895653008185
"162","Ecuador","Orellana","ECU",24.5117774826599,7.41731322941176,0.108387805882353,1511.76889411765,0,15.1022870588235,345.519611764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21592.8451091818,149.267025636133,0.00691280027626653,16.3,149319.9,10.9161605385484,10,10,10,"Puerto Francisco de Orellana",0,"c(-76.994119, -0.455198)",169.693205128444
"163","Ecuador","Pastaza","ECU",24.1289765447708,6.83587472777778,0.142832598888889,1188.69184444444,0,15.1925538888889,351.879633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29473.1382057108,223.190470378512,0.00757267410143879,6.4,98632.7,6.48872027228292,10,10,10,"Puyo",0,"c(-77.9833330555555, -1.46666722222222)",149.704379001822
"164","Ecuador","Pichincha","ECU",15.9836382287648,29.079011,1.083024824,581.73405,0,14.8,315.725,0,4,14,0,0,0,0,0,0,4,0,13,1,0,9448.08023634144,569.444940437217,0.0602709678784145,181.9,2919738.5,6.23000998205832,10,10,10,"Quito",1,"c(-78.5, -0.216667777777778)",0
"165","Ecuador","Santa Elena","ECU",23.6564282994153,24.50360035,0.011831275,175.578093333333,0,14.8,190.079666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3692.45770871839,424.543622849021,0.114975893114934,13.8,355026,3.88703925909652,10,10,10,"Santa Elena",0,"c(-80.858753, -2.227024)",343.980499903069
"166","Ecuador","Santo Domingo de los Tsachilas","ECU",23.5383880827883,53.71543,0.145061742,358.26228,0,14.8,290.725,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3778.68620388626,183.259108974894,0.0484981020086869,55.9,419944.5,13.3112828004653,10,10,10,"Santo Domingo de los Colorados	",0,"c(-79.172097, -0.254327)",74.932660589814
"167","Ecuador","Sucumbios","ECU",22.4739583289578,12.63224549375,0.859567925,1354.09125625,0,14.191687125,341.63924375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17930.4520506849,314.712453475534,0.0175518415590371,48.8,203225.1,24.0127818857021,10,10,10,"Nueva Loja",0,"c(-76.8749263888889, 0.0905933333333333)",184.064830101969
"168","Ecuador","Tungurahua","ECU",9.56929599580559,21.2716044,1.05617274,795.02016,0,14.8,415.6976,0,2,2,0,0,0,0,0,2,0,0,2,0,0,3382.13628958736,245.835400571811,0.0726864264248217,19.2,554139.7,3.46483025850702,10,10,10,"Ambato",0,"c(-78.6166669444444, -1.25000027777778)",114.995800463688
"169","Ecuador","Zamora Chinchipe","ECU",15.7465341427426,14.22715981,0.319753078,967.62603,0,13.578195,357.59166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10534.1304685933,269.58601996483,0.0255916727791229,4.33333333333333,107765.555555556,4.02107455484643,9,9,9,"Zamora",0,"c(-78.9666672222222, -4.06666694444444)",428.870788020421
"170","El Salvador","Ahuachapán","SLV",25.2703637293884,21.6769533333333,0,120.799603333333,0.417695466666667,17.85735,289.4882,4,0,1,4,1,0,1,0,0,0,0,1,0,4,1224.70733759853,205.778269755452,0.168022402935017,154.5,353941.2,43.6513183545741,10,10,10,"Ahuachapan",0,"c(-89.8388883333333, 13.9258327777778)",67.4575153886259
"171","El Salvador","Cabañas","SLV",26.3083605744991,67.2937566666667,0,143.2577,0.156065966666667,15.26412,376.541666666667,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1091.09625919992,147.216873103024,0.134925651024571,90.5,163369.2,55.3959987561915,10,10,10,"Sensuntepeque",0,"c(-88.6258338888889, 13.8730558333333)",66.4566719698164
"172","El Salvador","Chalatenango","SLV",25.395660557185,51.685185,0,128.7400875,0.8032408225,15.9395825,358.75695,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1948.67474571127,318.940690835288,0.163670562025411,70.5,201428.4,35.0000297872594,10,10,10,"Chalatenango",0,"c(-88.9297222222222, 14.0452780555556)",44.0219290786301
"173","El Salvador","Cuscatlán","SLV",25.337593111296,53.6872433333333,0,97.7114166666667,1.07098776333333,13.5224533333333,362.9051,3,0,0,3,2,0,2,0,0,0,0,0,0,5,678.123618733369,75.7534989580844,0.111710456420292,193.9,258361.5,75.0498816580644,10,10,10,"Cojutepeque",0,"c(-88.9283325, 13.7191672222222)",33.629879474182
"174","El Salvador","La Libertad","SLV",24.7385166925276,28.86882625,0,82.9366,0.9320988475,12.7118755,344.025375,1,0,1,1,10,1,9,0,0,0,0,1,0,12,1631.43968153793,307.769681817843,0.188649133216935,422.4,779512.7,54.1876995717966,10,10,10,"Nueva San Salvador",0,"c(-89.2702772222222, 13.6672216666667)",13.0815611353657
"175","El Salvador","La Paz","SLV",26.6297638656518,44.64120375,0,78.9693125,0.780092675,10.3803705,356.46885,5,0,0,5,4,0,4,0,0,0,0,0,0,12,1175.20558503499,219.395731656232,0.18668710772822,232.4,314722.8,73.8427594060551,10,10,10,"Zacatecoluca",0,"c(-88.8680547222222, 13.5080558333333)",49.6287876002409
"176","El Salvador","La Unión","SLV",27.1475965948013,58.2295,0,106.36995,0.1887661,14.945347,360.624025,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1989.12034461162,272.548926967023,0.137019827737089,139.9,262748.7,53.244792457584,10,10,10,"La Union",0,"c(-87.8477777777778, 13.3377783333333)",157.708454533454
